latitude longitude arsenic censor depth_m year_made year_observed
25.2125 89.9042 19.3 0 31.4 1988 1999
25.2125 89.9042 0.5 1 13.7 1992 1999
25.2485 89.9298 15.2 0 14.3 1988 1999
25.1788 89.9479 0.5 1 10.4 1998 1999
25.2248 89.9629 14.8 0 26.8 1999 1999
25.2248 89.9629 3 0 13.7 1998 1999
24.8145 89.845 0.9 0 17.7 1995 1999
24.7817 89.8495 14.7 0 80.8 1998 1999
24.7828 89.8506 230 0 21.3 1998 1999
24.7572 89.8647 7.4 0 26.2 1980 1999
24.703 89.8219 5.5 0 20.1 1991 1999
24.7017 89.8569 0.5 1 16.8 1986 1999
24.6476 89.8229 3.3 0 21.3 1989 1999
24.8458 89.8375 30.5 0 25.3 1992 1999
24.9662 89.8107 13.1 0 32.9 1975 1999
24.9472 89.8348 25.9 0 27.1 1974 1999
24.909 89.82 0.5 1 13.7 1992 1999
24.8942 89.8643 11.6 0 27.1 1997 1999
24.9246 89.8494 0.5 1 13.7 1987 1999
25.0847 89.7811 9.2 0 35.7 1976 1999
25.1147 89.751 4.4 0 22.3 1995 1999
25.1268 89.7203 13.9 0 18 1995 1999
25.125 89.8367 0.5 0 22.6 1997 1999
25.025 89.7333 16.3 0 40.2 1975 1999
25.1935 89.7561 1.6 0 18 1997 1999
25.1453 89.7505 5.1 0 22.6 1997 1999
25.1453 89.7505 0.5 1 7.9 1995 1999
25.1391 89.7678 45.8 0 18.3 1995 1999
24.8585 89.9048 22.4 0 41.1 1989 1999
24.8515 89.8705 50.6 0 22.9 1994 1999
24.7664 89.9316 8.2 0 21.3 1996 1999
24.8028 89.9345 0.5 1 21.3 1996 1999
24.8146 90.1194 2.8 0 32 1996 1999
23.9836 90.9562 43.1 0 22.9 1975 1999
23.9535 90.8762 206 0 21.3 1987 1999
23.9061 90.9013 1.9 0 21.3 1997 1999
23.8861 90.8502 153 0 17.7 1989 1999
23.9312 90.7754 4 0 26.8 1994 1999
24.0259 90.8631 1.4 0 22.3 1984 1999
24.0899 90.6537 24.7 0 21 1991 1999
24.0957 90.6993 53.4 0 28 1985 1999
24.1371 90.6981 0.5 1 59.1 1992 1999
24.1673 90.6923 68.6 0 15.2 1998 1999
24.2332 90.6916 36 0 31.7 1998 1999
24.2289 90.7324 4 0 14 1985 1999
24.1824 90.7718 1.1 0 40.8 1995 1999
24.1528 90.7594 0.5 1 47.5 1991 1999
24.0996 90.7686 0.5 1 24.4 1992 1999
23.9843 90.8707 1 0 9.1 1996 1999
23.9899 90.9034 53.9 0 22.3 1999 1999
24.0169 90.9367 194 0 22.6 1986 1999
23.9858 90.869 284 0 21.3 1986 1999
23.8101 90.7935 89.4 0 22.3 1990 1999
24.0397 90.9166 35.4 0 26.8 1990 1999
23.9723 90.6549 1.6 0 31.7 1990 1999
23.9399 90.6748 0.5 0 69.5 1998 1999
23.9749 90.6798 21.2 0 29 1995 1999
24.0086 90.6656 51.9 0 42.7 1982 1999
24.0004 90.6521 3.9 0 50 1998 1999
23.9393 90.6141 0.6 0 46.3 1998 1999
23.8891 90.5895 0.5 1 0 -1 1999
24.2402 89.6512 1 0 22 1978 1999
24.2614 89.6775 10.5 0 19 1990 1999
24.2675 89.6974 41.2 0 21.3 1992 1999
24.2986 89.6901 16.6 0 91.4 1986 1999
24.2974 89.6894 0.6 0 12.2 1988 1999
24.3138 89.6984 28.2 0 21.9 1992 1999
24.3309 89.6855 25.5 0 23.5 1978 1999
24.3575 89.6994 53.6 0 21.9 1996 1999
24.3861 89.4004 0.8 0 21 1996 1999
24.4489 89.3133 0.5 1 21 1995 1999
24.4679 89.3527 10.8 0 21 1993 1999
24.5037 89.3525 0.5 1 21.5 1993 1999
24.4899 89.3753 0.5 1 23 1992 1999
24.4246 89.3701 0.5 1 76.2 1984 1999
24.4247 89.3729 0.5 1 21.6 1992 1999
24.4312 89.3418 0.5 1 21 1995 1999
24.3951 89.3516 0.5 1 21 1993 1999
24.4226 89.4275 0.5 1 21 1994 1999
24.3124 89.5623 20.4 0 74.4 1978 1999
24.3364 89.5701 25.6 0 23 1995 1999
24.3825 89.5396 2.7 0 25.3 1996 1999
24.2722 89.579 12.5 0 23.8 1997 1999
24.2541 89.4999 1.3 0 23 1992 1999
24.2697 89.4717 26.4 0 25.3 1994 1999
24.2905 89.5189 16.7 0 26.8 1975 1999
24.3369 89.5251 15.9 0 25.3 1996 1999
24.3548 89.4616 28.4 0 25.3 1995 1999
24.3873 89.4581 37 0 24.1 1998 1999
24.3865 89.4569 25.2 0 16.8 1988 1999
24.2074 89.7147 1 0 20.1 1986 1999
24.2089 89.7153 0.5 1 14 1994 1999
24.1391 89.7771 0.6 0 28 1976 1999
24.1499 89.7839 3.7 0 22.3 1986 1999
24.1341 89.7839 2.2 0 13.7 1998 1999
24.0926 89.7917 0.5 1 21.9 1988 1999
24.0463 89.7813 1.1 0 18.3 1999 1999
24.2246 89.6955 36 0 15.2 1997 1999
24.2388 89.6959 12.6 0 17.1 1996 1999
24.4428 89.6689 65.9 0 18 1987 1999
24.4438 89.669 18.7 0 12.5 1987 1999
24.4606 89.6651 52.4 0 22.6 1996 1999
24.4975 89.6716 55.1 0 24.1 1996 1999
24.5156 89.6671 49.4 0 20.7 1998 1999
24.5099 89.6469 87.2 0 22.6 1998 1999
25.3755 89.469 72.4 0 17.8 1997 1999
25.4382 89.4481 84.1 0 13 1983 1999
25.4802 89.4667 4.1 0 18.6 1989 1999
25.4303 89.4928 0.5 1 13.4 1999 1999
25.4101 89.3978 20 0 14.3 1999 1999
25.4498 89.398 0.6 0 17.7 1994 1999
25.4217 89.3768 2 0 13.4 1999 1999
25.3565 89.3723 0.5 1 17.7 1999 1999
25.3539 89.4183 8 0 13.1 1994 1999
25.3536 89.4176 0.5 1 9.8 1983 1999
25.1418 89.3586 11.1 0 29.9 1996 1999
25.1813 89.3128 0.5 1 28.3 1978 1999
25.2068 89.2102 0.5 1 21.3 1997 1999
25.1236 89.2627 0.9 0 29.9 1994 1999
25.1438 89.3521 9.4 0 17.7 1993 1999
25.1089 89.4131 0.5 1 13.7 1986 1999
25.0993 89.4325 45.2 0 18.3 1991 1999
25.1033 89.4611 1 0 28.3 1999 1999
25.1033 89.4615 0.5 1 20.7 1984 1999
25.0789 89.3626 27.5 0 28.3 1998 1999
25.1542 89.4155 54.4 0 28.3 1998 1999
25.1853 89.4502 24.5 0 28.3 1998 1999
25.1903 89.3867 4 0 10.7 1995 1999
25.1624 89.5226 0.5 1 21 1988 1999
25.1294 89.5231 5.4 0 18 1998 1999
25.1092 89.5422 5.6 0 20.1 1998 1999
25.0901 89.5002 15.5 0 29 1977 1999
25.0766 89.5502 0.5 1 17.1 1998 1999
25.1296 89.5885 4.3 0 13.4 1988 1999
25.1863 89.5767 13.3 0 21 1988 1999
25.7639 89.2005 3.7 0 18 1998 1999
25.796 89.1882 1.4 0 27.1 1978 1999
25.8011 89.1434 0.7 0 18 1998 1999
25.7335 89.1037 0.9 0 35.7 1998 1999
25.7374 89.1405 1.9 0 29.9 1998 1999
25.6806 89.1812 3.7 0 18 1998 1999
25.7191 89.2359 0.6 0 18 1998 1999
25.7093 89.2695 0.5 1 13.4 1998 1999
25.7657 89.2794 3.1 0 18 1998 1999
25.7727 89.2418 21.6 0 22.6 1998 1999
25.7471 89.2332 0.5 1 7.9 1985 1999
25.7486 89.2311 0.5 1 72.2 1991 1999
25.5106 89.378 22.3 0 30.5 1993 1999
25.5108 89.3783 14.1 0 19.8 1995 1999
25.53 89.3203 0.5 1 30.5 -1 1999
25.5365 89.2759 0.5 1 28.7 1998 1999
25.5299 89.2035 0.5 1 28.7 1992 1999
25.5242 89.1625 0.5 1 22.6 1991 1999
25.4928 89.1491 0.5 1 12.2 1993 1999
25.5561 89.1927 0.5 1 33.2 1997 1999
25.5812 89.1888 0.5 1 28.7 1997 1999
25.6347 89.2016 0.5 1 28.7 1997 1999
25.5943 89.2436 7.5 0 22.6 1993 1999
25.5803 89.3186 10.8 0 28.7 1998 1999
25.59 89.3547 46.3 0 28.7 1998 1999
25.5905 89.354 16.3 0 51.8 1999 1999
25.6245 89.3564 2.1 0 22.6 1998 1999
25.6612 89.2788 17 0 23.8 1991 1999
25.6903 89.0311 0.5 1 34.1 1991 1999
25.7036 89.0002 0.8 0 27.7 1996 1999
25.6806 88.9909 0.5 1 22.3 1994 1999
25.6663 89.0431 0.5 1 18.9 1995 1999
25.6105 89.0169 0.5 1 23.5 1980 1999
25.6269 89.0966 0.5 1 23.5 1979 1999
25.7313 89.0832 0.5 1 25.6 1992 1999
25.6981 89.1449 34.9 0 14 1992 1999
25.725 89.2792 0.5 1 67.4 1997 1999
25.8145 89.1079 14.5 0 26.8 1992 1999
25.7787 89.0815 0.5 1 23.8 1996 1999
25.7971 88.9569 0.5 1 18.3 1992 1999
25.8108 89.0056 0.5 1 17.7 1984 1999
25.8101 89.0227 0.5 1 24.1 1992 1999
25.777 89.0129 0.5 1 30.5 1976 1999
25.7768 88.5653 0.5 1 19.5 1998 1999
25.8108 88.532 3.1 0 26.8 1998 1999
25.8551 88.539 5.4 0 18.9 1977 1999
25.7792 88.6739 11 0 22.6 1992 1999
25.7724 88.6399 2 0 36.6 1972 1999
25.8055 88.6061 0.5 1 19.5 1991 1999
25.6915 88.6749 3.1 0 32.9 1995 1999
25.7417 88.7022 3.3 0 32.9 1998 1999
25.6386 88.6713 5.6 0 32.6 1992 1999
25.5412 88.7124 0.5 1 29.9 1997 1999
25.5473 88.6751 1.8 0 37.2 1995 1999
25.571 88.623 0.5 1 14 1993 1999
25.5312 88.6187 2.1 0 32.3 1998 1999
25.6307 88.6305 0.5 1 39.6 1988 1999
25.6529 88.6428 0.5 1 28 1985 1999
25.9455 88.7222 3.5 0 18.9 1982 1999
25.9083 88.7267 0.6 0 15.2 1997 1999
25.8576 88.7438 2.7 0 18.9 1984 1999
25.8448 88.7774 1 0 21.3 1995 1999
25.8232 88.7817 3.1 0 18.3 1989 1999
25.8008 88.7467 0.5 1 18.3 1998 1999
25.6536 88.7864 2.5 0 22.6 1997 1999
25.6808 88.7689 0.5 1 20.4 1994 1999
25.7654 88.8125 1.5 0 33.5 1994 1999
25.7712 88.7816 13.4 0 32 1994 1999
25.7063 88.8078 0.5 1 18.9 1997 1999
25.6289 88.7704 0.5 0 19.2 1994 1999
25.6388 88.7175 0.5 1 29.9 1995 1999
25.5469 88.7643 0.5 1 25.9 1997 1999
25.5237 88.7601 0.5 1 32 1995 1999
25.394 89.0119 0.6 0 28.3 1998 1999
25.4319 88.9685 0.5 1 30.5 1993 1999
25.4285 88.9801 2.2 0 21.9 1985 1999
25.3261 88.9613 8 0 22.6 1988 1999
25.377 88.9682 0.5 1 13.7 1996 1999
25.3791 88.9949 0.5 1 28.3 1998 1999
25.4091 89.0553 0.5 1 26.8 1996 1999
25.428 89.0934 31.6 0 25.3 1993 1999
25.3951 89.1088 0.5 1 18.9 1997 1999
25.3589 89.1247 0.5 1 25.3 1986 1999
25.3219 89.1594 0.5 1 29.9 1996 1999
25.3352 89.0453 0.5 1 29.9 1995 1999
25.5 89.0152 0.5 1 18.9 1990 1999
25.5021 89.0617 0.5 1 28.3 1998 1999
25.3382 89.0033 0.5 0 28.3 -1 1999
25.2711 89.0068 0.5 1 22.6 1978 1999
24.8099 88.9349 0.5 1 30 1995 1999
24.8075 88.9375 0.5 1 31.7 1995 1999
24.8465 88.9229 3.7 0 29.9 1996 1999
24.8871 88.9145 0.5 1 31.7 1997 1999
24.8987 88.8852 1.4 0 34.4 1992 1999
24.8144 88.8806 3.2 0 39 1996 1999
24.8524 88.8825 0.5 1 33.8 1999 1999
24.8345 88.9451 1.2 0 37.5 1998 1999
24.7796 88.9536 0.5 1 34.1 1995 1999
24.7994 88.9638 1 0 25.3 1997 1999
24.9227 88.9029 0.5 1 29.9 1976 1999
24.9651 88.8986 0.5 1 24.4 1982 1999
24.9651 88.9033 14.9 0 27.4 1992 1999
24.9734 88.966 0.5 1 29 1990 1999
24.9295 88.9672 0.5 1 15.2 1986 1999
24.9297 88.9679 0.5 1 36.6 1997 1999
25.0281 88.976 0.5 1 29.9 1996 1999
24.9944 88.9697 1.5 0 34.1 1996 1999
24.991 88.9303 16.4 0 29.9 1989 1999
24.9093 88.7466 1.6 0 32 1997 1999
24.9124 88.7404 6.6 0 27.1 1994 1999
24.9219 88.7077 0.5 1 32 1999 1999
24.9533 88.7178 0.9 0 27.1 1989 1999
24.889 88.701 0.5 1 28 1999 1999
24.9473 88.7424 0.5 1 22.6 1996 1999
24.8876 88.738 0.5 1 27.1 1999 1999
24.8492 88.7363 0.5 1 28.3 1998 1999
24.8629 88.8418 0.5 1 21 1996 1999
24.6017 88.932 1 0 35.1 1998 1999
24.6241 88.9855 0.5 1 34.4 1997 1999
24.6253 89.0404 3.2 0 35.1 1998 1999
24.6625 88.9017 4.2 0 29.9 1991 1999
24.6638 88.9036 0.5 1 19.8 1993 1999
24.6758 88.8758 0.5 1 34.7 1996 1999
24.5888 89.0223 0.5 1 34.4 1993 1999
24.607 88.9771 0.5 1 34.4 1995 1999
24.6379 88.9406 1.1 0 31.7 1996 1999
24.8288 88.5688 0.5 1 29.9 1995 1999
24.803 88.5315 0.5 1 29.9 1994 1999
24.8053 88.5054 0.5 1 34.4 1987 1999
24.8101 88.4695 0.5 1 40.5 1978 1999
24.8549 88.4394 0.5 1 44.2 1978 1999
24.8253 88.6138 0.5 1 34.7 1990 1999
24.8652 88.6213 0.5 1 29.9 1996 1999
24.8901 88.6353 0.5 1 39 1998 1999
25.1429 88.5554 0.5 1 42.7 1991 1999
25.1258 88.5839 0.5 1 59.4 1978 1999
25.0983 88.5299 0.5 1 45.7 1996 1999
24.4874 90.9998 9.4 0 73.8 1978 1999
24.6191 91.1199 31.2 0 74.7 1976 1999
24.5582 91.1131 16.6 0 68.6 1978 1999
24.5266 91.1008 66.3 0 72.5 1998 1999
24.5552 91.01 81.4 0 65.5 1985 1999
24.5834 90.9794 29.6 0 65.5 1994 1999
24.4969 91.0536 5.4 0 73.2 1998 1999
24.4901 91.0689 27.4 0 68.9 1976 1999
24.4495 91.0812 86.8 0 71.6 1974 1999
24.4002 91.0644 82.7 0 73.2 1986 1999
24.4122 91.1335 0.7 0 73.2 1996 1999
24.3992 91.1168 11.4 0 76.2 1982 1999
24.1662 90.9259 217 0 56.4 1990 1999
24.1586 90.9326 21 0 115.8 1986 1999
24.1883 90.9133 31.6 0 81.7 1998 1999
24.1689 90.8376 32.9 0 72.5 1996 1999
24.1413 90.8733 49.6 0 68 1996 1999
24.1227 90.919 89.6 0 72.5 1998 1999
24.1599 90.9151 5.4 0 80.8 1998 1999
24.1334 90.9304 162 0 69.5 1998 1999
24.2784 90.8246 0.5 1 54.9 1974 1999
24.2509 90.7964 1 0 103.6 1986 1999
24.3265 90.8923 32.9 0 46.3 1974 1999
24.3392 90.8274 19 0 80.2 1990 1999
24.3403 90.8012 0.5 1 59.4 1993 1999
24.2775 90.7822 0.5 1 54.9 1973 1999
24.2508 90.7968 0.5 1 21.9 1992 1999
24.3225 90.9305 42.9 0 86.9 1980 1999
24.3125 90.9145 98.3 0 76.2 1974 1999
24.3685 90.9184 94.8 0 76.2 1980 1999
24.3743 90.9798 23.6 0 68.6 1975 1999
24.2669 90.9492 11 0 73.2 1990 1999
24.2868 91.0845 77.5 0 70.7 1983 1999
24.2706 91.0947 0.8 0 73.2 1998 1999
24.2568 91.1082 0.5 1 71.6 1997 1999
24.2751 91.1112 9.4 0 73.2 1993 1999
24.2723 91.1043 11.3 0 36.6 1995 1999
24.4648 90.8734 92 0 100.6 -1 1999
24.464 90.8684 54 0 71.9 1974 1999
24.3692 90.8672 176 0 57 1992 1999
24.4798 90.9465 21.6 0 77.4 1997 1999
24.4752 90.9316 26.8 0 71.9 1996 1999
24.2824 90.6382 0.9 0 50.3 1996 1999
24.3371 90.6198 0.5 1 82.3 1992 1999
24.3866 90.5374 0.5 1 54.9 1998 1999
24.3874 90.551 2.4 0 70.1 1999 1999
24.3934 90.5736 5.1 0 73.2 1998 1999
24.4284 90.5665 0.5 1 51.8 1989 1999
24.4284 90.5665 0.7 0 140.2 1974 1999
24.4485 90.5595 0.5 1 54.9 1995 1999
24.4517 90.5181 0.5 1 59.1 1999 1999
24.4471 90.3133 0.5 1 55.8 1998 1999
24.4477 90.2792 0.5 1 66.1 1995 1999
24.4144 90.3832 0.5 1 57.3 1991 1999
24.3075 90.3178 0.5 1 53.3 1985 1999
24.3273 90.3824 0.5 1 65.2 1998 1999
24.4351 90.4602 0.5 1 61.6 1994 1999
24.4165 90.4463 0.5 1 70.1 1995 1999
24.4165 90.4463 0.5 1 91.4 1978 1999
24.4067 90.3918 0.5 1 68.3 1997 1999
24.6451 90.3971 0.5 1 57 1998 1999
24.6259 90.4191 0.5 1 57.9 1990 1999
24.5831 90.3913 0.5 1 58.5 1998 1999
24.5852 90.3919 0.6 0 94.5 1990 1999
24.5426 90.3429 0.5 1 57.9 1998 1999
24.5617 90.5143 0.5 1 63.4 1995 1999
24.611 90.498 0.5 1 63.4 1994 1999
24.4812 90.3522 0.6 0 53.3 1998 1999
24.3712 90.3992 0.5 1 70.1 1998 1999
24.8416 90.559 0.5 1 68.6 1991 1999
24.8438 90.58 0.5 1 61 1988 1999
24.7361 90.5047 0.5 1 54.9 1998 1999
24.7295 90.5499 0.5 1 70.1 1994 1999
24.7561 90.5994 0.5 1 17.1 1996 1999
24.759 90.6342 109 0 39.6 1967 1999
24.7652 90.6662 1.2 0 51.8 1976 1999
24.7528 90.5746 0.5 1 67.1 1989 1999
24.7717 90.5702 2.8 0 36.6 1994 1999
24.5716 90.6886 0.5 1 11 1989 1999
24.5716 90.6886 7.8 0 94.5 1984 1999
24.584 90.7353 29.1 0 91.4 1996 1999
24.5745 90.7964 0.5 1 60.4 1992 1999
24.5799 90.7492 24.5 0 78 1996 1999
24.5368 90.7491 7.3 0 68.6 1997 1999
24.5311 90.704 60.8 0 54.9 1997 1999
24.5757 90.6203 0.7 0 73.2 1997 1999
24.5431 90.5609 0.5 1 76.2 1996 1999
24.7482 90.3921 0.5 1 52.7 1993 1999
24.7287 90.3698 0.5 1 61.9 1993 1999
24.6845 90.3736 1.2 0 57.3 1996 1999
24.6845 90.4098 0.5 1 71.6 1995 1999
24.7269 90.4117 0.6 0 64 1992 1999
24.7676 90.4441 36.1 0 59.4 1997 1999
24.7784 90.4361 59.4 0 40.2 1968 1999
24.7935 90.4067 45.7 0 48.8 1994 1999
24.8369 90.3404 0.7 0 48.2 1997 1999
24.7709 90.388 0.5 1 115.8 1992 1999
24.578 89.9731 39.9 0 36 1998 1999
24.5708 89.8565 11.8 0 36 1997 1999
24.5885 89.864 1.8 0 36 1997 1999
24.6017 89.8819 33.8 0 27.4 1990 1999
24.6176 89.8903 2.8 0 18.3 1992 1999
24.5482 89.9262 33.5 0 76.2 1984 1999
24.5404 89.8984 6.6 0 32.6 1996 1999
24.5113 89.89 4.1 0 36.3 1999 1999
24.3595 90.0447 39.3 0 36.6 1980 1999
24.3083 90.0311 17.3 0 36.6 1996 1999
24.3873 89.991 14.1 0 36.6 1985 1999
24.389 89.9906 9.7 0 106.7 1995 1999
24.389 89.9906 16.7 0 56.4 1998 1999
24.372 89.9611 45.5 0 36.6 1974 1999
24.4068 89.9116 14.7 0 24.4 1984 1999
24.3833 89.8675 7 0 36.6 1982 1999
24.3353 89.9191 4 0 36.6 1989 1999
24.2403 89.9353 1.3 0 35.7 1999 1999
24.2827 89.9546 21.5 0 31.4 1980 1999
24.2582 89.904 144 0 21.3 1994 1999
24.204 89.8893 17.4 0 35.7 1999 1999
24.2293 89.8663 30.6 0 35.7 1997 1999
24.2302 89.8498 0.6 0 18.3 1996 1999
24.248 89.8688 1.3 0 23.2 1999 1999
24.2593 89.8477 83.6 0 40.5 1998 1999
24.3242 89.8861 21.8 0 17.1 1992 1999
24.2942 89.9195 40.4 0 51.8 1997 1999
24.2468 89.9359 14.7 0 24.4 1990 1999
24.3191 90.1725 0.6 0 37.2 1997 1999
24.3168 90.1717 0.5 1 76.2 1989 1999
24.2109 90.1758 0.5 1 54 1998 1999
24.2762 90.1654 0.5 1 52.4 1981 1999
24.3455 90.1572 0.5 1 54.9 1999 1999
24.3523 90.2015 0.5 1 51.8 1993 1999
24.3964 90.1916 0.5 1 45.1 1997 1999
24.1526 89.9904 16.2 0 22.9 1997 1999
24.1751 89.952 38.9 0 40.2 1974 1999
24.2051 89.9368 153 0 40.5 1976 1999
24.1856 89.913 73.7 0 34.1 1982 1999
24.1403 89.9007 4.6 0 37.2 1982 1999
24.0611 89.882 149 0 22.9 1998 1999
24.0868 89.8785 30.3 0 31.4 1999 1999
24.2469 89.9108 20.1 0 0 -1 1999
24.0922 90.5973 0.8 0 52.7 1997 1999
24.0456 90.5739 0.5 1 36.6 1996 1999
24.1121 90.5726 0.5 1 46.3 1978 1999
24.1117 90.6298 0.5 1 53.3 1980 1999
24.1879 90.657 0.5 1 54.9 1995 1999
24.156 90.6298 0.5 1 47.5 1975 1999
24.1401 90.5795 0.5 1 48.2 1992 1999
24.2234 90.5775 0.5 1 46.3 1997 1999
24.1543 90.6705 0.5 1 29 -1 1999
23.9936 90.4521 0.5 1 57.3 1998 1999
24.0007 90.4173 0.5 1 138.7 1998 1999
23.9834 90.4253 0.5 1 62.2 1994 1999
24.0268 90.3812 0.5 1 55.2 1997 1999
24.0905 90.3452 0.5 1 48.8 1997 1999
23.9996 90.3996 0.5 1 65.8 1996 1999
24.0115 90.3241 0.5 1 54.9 1998 1999
23.9456 90.3827 0.6 0 65.8 1994 1999
23.8937 90.402 0.5 1 41.1 1993 1999
23.8955 90.4003 0.5 1 155.4 1998 1999
23.9829 90.6003 2.1 0 64 1998 1999
24.0111 90.5764 1.1 0 57.9 1996 1999
24.0078 90.5421 0.5 1 44.8 1993 1999
23.9882 90.5453 0.5 1 89.9 1991 1999
23.9778 90.5538 0.5 1 24.4 1996 1999
23.9277 90.4474 2.4 0 66.4 1998 1999
24.882 89.4492 0.5 1 14 1992 1999
24.9388 89.4081 632 0 19.8 1994 1999
24.967 89.4357 20.1 0 21.9 1994 1999
24.9051 89.5066 10.8 0 21.9 1996 1999
24.8636 89.4956 35.2 0 14 1997 1999
24.8796 89.4467 19.4 0 32 1993 1999
24.8352 89.4611 0.7 0 15.2 1992 1999
24.811 89.4849 8.6 0 22.9 1990 1999
24.7839 89.4751 1.7 0 22.9 1998 1999
24.8214 89.0438 0.5 1 18.9 1978 1999
24.8217 89.0418 1.4 0 0 1984 1999
24.8394 89.0222 1.2 0 25.3 1990 1999
24.7877 88.9936 1 0 25.3 1995 1999
24.8312 89.0749 1.4 0 25.3 1992 1999
24.7612 89.1017 0.5 1 25.3 1994 1999
24.7973 89.134 0.5 1 25.3 1991 1999
24.7918 89.2755 2 0 25.3 1994 1999
24.7627 89.248 0.5 1 18.9 1992 1999
24.8216 89.209 0.5 1 21.3 1992 1999
24.8369 89.2685 0.5 1 18.9 1976 1999
24.867 89.2462 0.5 1 25.3 1993 1999
24.8696 89.2154 0.5 1 18.9 1990 1999
24.896 89.2212 1.6 0 18.9 1994 1999
24.8909 89.2988 0.6 0 14 1996 1999
24.8583 89.2969 0.5 1 18.9 1985 1999
25.0069 89.3176 88 0 26.5 1983 1999
24.981 89.2047 2 0 25.3 1996 1999
24.9739 89.2582 1.4 0 25.3 1998 1999
25.0165 89.2838 6.3 0 36.6 1998 1999
25.0544 89.2679 1.9 0 36.6 1998 1999
25.0693 89.3269 91.7 0 25.3 1999 1999
25.0225 89.3323 1.7 0 10.7 1998 1999
25.019 89.4227 0.9 0 16.8 1995 1999
25.0168 89.368 41.5 0 36.6 1998 1999
24.9492 89.3475 2.1 0 25.3 1998 1999
24.8733 89.64 0.5 1 14 1997 1999
24.9167 89.6167 2.2 0 7.9 1998 1999
24.7783 89.6 0.5 1 18 1980 1999
24.9875 89.65 0.5 1 9.1 1996 1999
24.8929 89.5731 3 0 146.3 1984 1999
24.9334 89.5735 0.5 1 22.6 1998 1999
24.886 89.5631 150 0 11 1993 1999
24.9102 89.5415 37.3 0 25.3 1991 1999
24.8172 89.5474 0.9 0 22.6 1998 1999
24.8655 89.5532 0.5 1 16.2 1981 1999
24.9102 89.5415 23.7 0 14 1998 1999
24.9198 89.3242 0.5 1 25.3 1994 1999
24.948 89.2962 1.3 0 25.3 1997 1999
24.9537 89.3673 16.5 0 25.3 1991 1999
24.9038 89.3762 37.7 0 18.3 1995 1999
24.8809 89.3535 0.5 1 18.9 1981 1999
24.8453 89.3648 0.5 1 20.1 1985 1999
24.8453 89.3648 0.5 1 31.4 1984 1999
25.6649 89.617 0.5 1 13.7 1992 1999
25.5969 89.6167 14.3 0 54.9 1984 1999
25.759 89.7181 187 0 12.5 1996 1999
25.6751 89.6632 3 0 13.4 1995 1999
25.7278 89.6516 6 0 16.5 1996 1999
25.7369 89.6272 24.4 0 13.7 1996 1999
25.5847 89.5993 0.5 1 13.7 1991 1999
25.6716 89.5527 17.6 0 27.4 1998 1999
25.7019 89.5534 5.7 0 13.7 1988 1999
26.0016 89.6528 4 0 31.7 1997 1999
26.036 89.641 1.4 0 24.4 1994 1999
26.0372 89.6818 1.1 0 18 1984 1999
25.9687 89.6892 0.5 0 29.9 1984 1999
25.9604 89.6939 0.5 1 13.4 1997 1999
25.9182 89.7497 11.1 0 29.9 1992 1999
25.892 89.7088 0.5 1 28.7 1998 1999
25.9756 89.7314 3.3 0 29.9 1995 1999
25.9717 89.8069 62.9 0 31.7 1998 1999
25.9215 89.8235 2.9 0 13.4 1996 1999
25.9098 89.5733 0.5 1 13.4 1996 1999
25.9089 89.6235 0.5 1 14 1974 1999
25.9781 89.6026 2.5 0 14.6 1969 1999
25.9926 89.5202 0.5 1 12.8 1985 1999
25.9717 89.5348 0.5 1 13.4 1998 1999
25.9489 89.5533 0.5 1 14.9 1993 1999
26.0879 89.6694 0.5 1 13.7 1995 1999
26.1111 89.6678 2.3 0 14.3 1985 1999
26.1111 89.6678 3.5 0 59.4 1984 1999
26.1556 89.7373 9.3 0 10.7 1997 1999
26.0674 89.7684 23.6 0 24.7 1990 1999
26.0961 89.7069 2.5 0 14.3 1974 1999
26.0326 89.762 42.1 0 29.9 1997 1999
26.1447 89.6222 10.3 0 22.6 1992 1999
26.1786 89.6657 0.5 1 13.4 1994 1999
25.8762 89.679 1 0 14 1988 1999
25.8471 89.699 2.3 0 12.2 1987 1999
25.8172 89.734 0.5 1 13.4 1998 1999
25.8164 89.6937 0.7 0 14 1989 1999
25.9366 89.4645 0.5 1 18 1995 1999
25.9267 89.496 0.5 1 18 1992 1999
25.8602 89.505 4.2 0 18 1989 1999
25.8339 89.4571 0.5 1 18 1996 1999
25.8696 89.441 0.5 1 18 1992 1999
25.9053 89.4318 0.5 1 18 1995 1999
25.8436 89.4143 4.5 0 24.4 1989 1999
25.8709 89.3804 0.5 1 18 1998 1999
25.9124 89.434 0.5 1 53.3 1996 1999
25.9688 89.226 0.6 0 19.5 1996 1999
25.98 89.1872 1.3 0 18 1993 1999
26.0407 89.1981 1 0 18 1990 1999
25.9339 89.2547 0.5 1 22.6 1998 1999
26.0193 89.331 0.5 1 18 1996 1999
26.0001 89.261 0.5 1 13.4 1995 1999
25.9916 89.2417 9.2 0 31.7 1996 1999
25.9806 89.3206 0.5 1 18 1998 1999
26.3462 89.0343 0.5 1 14.3 1984 1999
26.3019 89.0834 0.5 1 13.4 1968 1999
26.2923 88.9721 1.7 0 21 1994 1999
26.252 89.0736 0.5 1 13.4 1998 1999
25.8958 88.8379 0.6 0 27.1 1994 1999
25.8387 88.8428 0.5 1 27.1 1992 1999
25.8947 88.9231 0.5 1 22.6 1987 1999
